"","pickup_datetime","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","passenger_count","fare_amount"
"71","2014-06-14 13:39:00 UTC",-74.003227,40.725407,-73.988945,40.72304,1,7.4639366452782
"72","2014-06-14 13:39:00 UTC",-73.971583,40.766377,-73.97747,40.762815,1,6.22668667298011
"73","2014-06-14 13:39:00 UTC",-73.97615,40.739872,-74.003053,40.756222,1,10.9296403503636
"74","2014-06-14 13:39:00 UTC",-73.97318,40.755452,-73.98097,40.744632,1,7.75069414207805
"75","2014-06-14 13:39:00 UTC",-73.96829,40.755192,-73.987627,40.738435,1,10.0381692106651
"76","2014-06-14 13:39:00 UTC",-73.948185,40.774497,-73.98173,40.767695,1,10.9688680851037
"77","2014-06-14 13:39:00 UTC",-73.78196,40.64479,-73.97213,40.6404,1,38.1580499753211
"78","2014-06-14 13:39:00 UTC",-73.986835,40.76629,-73.990022,40.764802,1,5.56545594833003
"79","2014-06-14 13:39:00 UTC",-73.97961,40.76717,-73.979495,40.771242,1,5.85040158388209
"80","2014-06-14 13:39:00 UTC",-73.955017,40.773412,-73.959745,40.779475,1,6.53396345072585
"81","2014-06-14 13:39:00 UTC",-73.992555,40.714095,-73.983663,40.721375,1,7.19706596448255
"82","2014-06-14 13:39:00 UTC",-73.961491,40.776958,-73.950262,40.77232,1,7.1430560490978
"83","2014-06-14 13:39:00 UTC",-73.993505,40.74981,-73.984672,40.761817,1,8.07786588426231
"84","2014-06-14 13:39:00 UTC",-73.988536,40.721543,-73.984026,40.743492,1,10.0279482233064
"85","2014-06-14 13:39:00 UTC",-73.973565,40.754947,-74.006003,40.70687,1,17.3471962501795
"86","2014-06-14 13:39:00 UTC",-73.98206,40.77772,-73.97436,40.78747,1,7.52859018447527
"87","2014-06-14 13:39:00 UTC",-73.988327,40.74821,-73.991392,40.744802,1,5.86213540927453
"88","2014-06-14 13:39:00 UTC",-73.995295,40.74963,-73.995878,40.737047,1,7.81195282240598
"89","2014-06-14 13:39:00 UTC",-74.012938,40.70807,-73.958972,40.729785,1,15.5768078314156
"90","2014-06-14 13:39:00 UTC",-73.97194,40.762475,-73.98824,40.743342,1,10.1564462707789
"91","2014-06-14 13:39:00 UTC",-74.002072,40.740237,-73.99559,40.716945,1,10.3943054851347
"92","2014-06-14 13:39:00 UTC",-73.991572,40.749837,-73.973802,40.737797,1,9.07180749824078
"93","2014-06-14 13:39:00 UTC",-73.991395,40.735137,-74.00564,40.737587,1,7.46134835017058
"94","2014-06-14 13:39:00 UTC",-73.997557,40.756537,-73.988297,40.764865,1,7.41985267311676
"95","2014-06-14 13:39:00 UTC",-73.955755,40.77963,-73.986795,40.750447,1,13.5423988766751
"96","2014-06-14 13:39:00 UTC",-73.9583,40.80089,-73.97335,40.76376,1,13.8567080694922
"97","2014-06-14 13:39:00 UTC",-74.003687,40.70605,-73.99041,40.73087,1,11.0801130272658
"98","2014-06-14 13:39:00 UTC",-73.999117,40.734173,-73.97389,40.763952,1,13.0609819074339
"99","2014-06-14 13:39:00 UTC",-73.99088,40.75554,-73.97535,40.75122,1,7.79853504373036
"100","2014-06-14 13:39:00 UTC",-73.975692,40.782117,-73.970575,40.758672,1,10.3848145799239
"101","2014-06-14 13:39:00 UTC",-73.954693,40.773215,-73.983427,40.76052,1,10.714444969378
"102","2014-06-14 13:39:00 UTC",-73.935207,40.75077,-73.949648,40.752697,1,7.47052370512116
"103","2014-06-14 13:39:00 UTC",-73.790352,40.643745,-73.994598,40.748702,1,47.9928731155697
"104","2014-06-14 13:39:00 UTC",-73.983213,40.744428,-73.992753,40.753042,1,7.5018885498675
"105","2014-06-14 13:39:00 UTC",-74.001452,40.734487,-74.00148,40.734712,1,4.96449914431623
"106","2014-06-14 13:39:00 UTC",-73.967087,40.788497,-73.967118,40.793702,1,6.11111556937829
"107","2014-06-14 13:39:00 UTC",-73.987818,40.75985,-73.961963,40.779332,1,11.27343446756
"108","2014-06-14 13:39:00 UTC",-73.983472,40.738922,-74.00349,40.722732,1,10.0216513986174
"109","2014-06-14 13:39:00 UTC",-73.981537,40.74393,-74.00091,40.720537,1,11.2724958915445
"110","2014-06-14 13:39:00 UTC",-73.98403,40.757731,-73.872712,40.774424,1,24.7049912555191
"111","2014-06-14 13:39:00 UTC",-73.790212,40.644205,-73.898725,40.69862,1,27.6337545430401
"112","2014-06-14 13:39:00 UTC",-73.977597,40.758087,-74.013315,40.708975,1,17.826096814802
"113","2014-06-14 13:39:00 UTC",-73.97876,40.736587,-74.001597,40.75479,1,10.6958273503542
"114","2014-06-14 13:39:00 UTC",-74.002925,40.723357,-74.017655,40.705132,1,9.83440556033061
"115","2014-06-14 13:39:00 UTC",-73.983557,40.770987,-73.990095,40.76183,1,7.30977718807074
"116","2014-06-14 13:39:00 UTC",-73.982112,40.775165,-73.974962,40.790022,1,8.55392651135544
"117","2014-06-14 13:39:00 UTC",-73.97107,40.76405,-73.98289,40.68982,1,22.1307429414696
"118","2014-06-14 13:39:00 UTC",-73.98748,40.776608,-73.97186,40.799902,1,10.9285402832432
"119","2014-06-14 13:39:00 UTC",-74.004957,40.737597,-73.989523,40.742702,1,7.85086424296822
"120","2014-06-14 13:39:00 UTC",-73.987477,40.75013,-73.978405,40.772792,1,10.3658710387079
"121","2014-06-14 13:39:00 UTC",-73.950668,40.779357,-73.981842,40.779302,1,10.3486265835172
"122","2014-06-14 13:39:00 UTC",-73.98059,40.747682,-73.98059,40.747682,1,4.912454496149
"123","2014-06-14 13:39:00 UTC",-73.97548,40.776852,-73.95267,40.783477,1,9.17259566415921
"124","2014-06-14 13:39:00 UTC",-73.996185,40.753532,-73.984365,40.753992,1,6.97715190725308
"125","2014-06-14 13:39:00 UTC",-73.958397,40.778772,-73.966175,40.768047,1,7.73026899448425
"126","2014-06-14 13:39:00 UTC",-73.996115,40.722317,-74.003342,40.722747,1,6.17766496624584
"127","2014-06-14 13:39:00 UTC",-73.969212,40.761087,-73.98627,40.767207,1,8.20465015696063
"128","2014-06-14 13:39:00 UTC",-74.003515,40.725305,-73.989928,40.751592,1,11.413715786089
"129","2014-06-14 13:39:00 UTC",-74.007248,40.727522,-73.987782,40.724135,1,8.39808024406961
"130","2014-06-14 13:39:00 UTC",-73.979138,40.755022,-74.011417,40.709817,1,16.7488503379018
"131","2014-06-14 13:39:00 UTC",-73.9624,40.767412,-73.953473,40.772772,1,6.89930977170485
"132","2014-06-14 13:39:00 UTC",-73.958,40.768752,-73.956025,40.771297,1,5.59226301392005
"133","2014-06-14 13:39:00 UTC",-73.96765,40.763025,-73.960562,40.775427,1,8.02454533577396
"134","2014-06-14 13:39:00 UTC",-73.994193,40.751092,-74.003652,40.741975,1,7.58293952826058
"135","2014-06-14 13:39:00 UTC",-73.99808,40.736957,-73.998557,40.724587,1,7.76233261839637
"136","2014-06-14 13:39:00 UTC",-73.975412,40.765327,-73.969302,40.762825,1,6.12395310537893
"137","2014-06-14 13:39:00 UTC",-73.995857,40.732792,-73.985787,40.762177,1,11.903806794082
"138","2014-06-14 13:39:00 UTC",-73.99488,40.765705,-73.9858,40.760697,1,6.87163071744664
"139","2014-06-14 13:39:00 UTC",-74.008063,40.722182,-73.95736,40.774037,1,19.7734628094264
"140","2014-06-14 13:39:00 UTC",-74.0018,40.74079,-73.99818,40.72381,1,8.87344160203673
"141","2014-06-14 13:39:00 UTC",-73.95429,40.766287,-73.961268,40.764667,1,6.18543333659479
"142","2014-06-14 13:39:00 UTC",-74.005452,40.707692,-73.98512,40.720387,1,9.51052853098843
"143","2014-06-14 13:39:00 UTC",-73.993063,40.757987,-73.9957,40.740182,1,9.03846010126344
"144","2014-06-14 13:39:00 UTC",-73.98722,40.722402,-73.990852,40.729342,1,6.63176224626651
"145","2014-06-14 13:39:00 UTC",-73.981957,40.768555,-73.971425,40.76216,1,7.26687014451669
"146","2014-06-14 13:39:00 UTC",-73.980095,40.755147,-73.993037,40.736612,1,9.74128361715293
"147","2014-06-14 13:39:00 UTC",-73.958775,40.772602,-73.988202,40.763167,1,10.485821591237
"148","2014-06-14 13:39:00 UTC",-73.99619,40.743327,-74.00315,40.723092,1,9.72800737825343
"149","2014-06-14 13:39:00 UTC",-73.970323,40.793943,-73.955458,40.779405,1,9.14642423928268
"150","2014-06-14 13:39:00 UTC",-73.97472,40.76165,-73.98253,40.75514,1,6.93816688658762
"151","2014-06-14 13:39:00 UTC",-73.99233,40.743607,-74.005145,40.718915,1,11.0226719608538
"152","2014-06-14 13:39:00 UTC",-73.990102,40.756892,-73.98937,40.736727,1,9.55796718367859
"153","2011-12-12 09:42:12 UTC",-73.9851,40.7365,-73.9902,40.7466,1,5.78921855780257
"154","2011-12-12 09:42:12 UTC",-73.967846,40.801121,-73.971495,40.794979,1,4.84979715906733
"155","2011-12-12 09:42:12 UTC",-73.983598,40.744122,-74.00721,40.713087,1,11.5486896190181
"156","2011-12-12 09:42:12 UTC",-74.003716,40.72374,-73.992444,40.73906,1,7.33822252714495
"157","2011-12-12 09:42:12 UTC",-73.964083,40.771029,-73.976259,40.756069,1,7.34601883656775
"158","2013-06-27 00:20:40 UTC",-73.970698,40.788531,-73.938011,40.85527,1,20.3475456268499
"159","2013-06-27 00:20:40 UTC",-73.987433,40.760706,-73.954302,40.778213,1,11.002446126485
"160","2009-02-20 13:34:16 UTC",-73.974478,40.756004,-73.961013,40.775931,1,8.47751104392574
"161","2009-02-20 13:34:16 UTC",-74.010012,40.720559,-74.002766,40.760599,1,12.6295210499145
"162","2009-02-20 13:34:16 UTC",-73.964135,40.757195,-73.976472,40.765838,1,6.25378853914479
"163","2010-08-22 21:14:08 UTC",-73.863752,40.771078,-73.980705,40.763274,1,23.6615808031512
"164","2010-08-22 21:14:08 UTC",-73.992531,40.758518,-74.01358,40.702339,1,16.6331460852268
"165","2010-08-22 21:14:08 UTC",-74.010177,40.721474,-74.016017,40.717565,1,4.54433926375519
"166","2010-08-22 21:14:08 UTC",-73.977022,40.747605,-73.957033,40.766981,1,8.84731554180273
"167","2012-08-06 08:58:08 UTC",-73.996535,40.716279,-73.993749,40.71475,1,4.40678639078221
"168","2012-08-06 08:58:08 UTC",-73.915507,40.746298,-73.986717,40.740458,1,16.3033764429011
"169","2013-11-04 08:34:12 UTC",-73.946295,40.780178,-73.955901,40.784911,1,6.64012744803391
"170","2013-11-04 08:34:12 UTC",-73.995487,40.730777,-74.007569,40.751626,1,9.8853879579567
"171","2013-11-04 08:34:12 UTC",-73.983985,40.769246,-73.987803,40.7479,1,9.60233952802847
"172","2011-06-24 20:34:48 UTC",-73.97265,40.759165,-73.986713,40.73974,1,8.29130657824619
"173","2011-06-24 20:34:48 UTC",-74.001481,40.727788,-73.967842,40.801968,1,21.2516105994639
"174","2011-03-28 20:38:36 UTC",-74.005496,40.745833,-73.991388,40.755096,1,6.446337143342
"175","2011-03-28 20:38:36 UTC",-73.950124,40.809802,-73.948837,40.807466,1,3.7721890163919
"176","2011-03-28 20:38:36 UTC",-73.982742,40.761639,-74.003303,40.743807,1,8.6417722938906
"177","2011-08-14 20:36:28 UTC",-74.000951,40.73185,-74.005094,40.718853,1,6.26848640142871
"178","2011-08-14 20:36:28 UTC",-73.980988,40.752928,-73.990592,40.736779,1,7.26831810492394
"179","2011-08-14 20:36:28 UTC",-73.994588,40.745616,-73.976172,40.668559,1,21.2235045280317
"180","2011-08-14 20:36:28 UTC",-73.973,40.7642,-73.9516,40.7737,1,7.51559878519587
"181","2015-02-21 15:52:44 UTC",-73.99964142,40.76128387,-74.00495911,40.70695114,1,17.4589905122635
"182","2015-02-21 15:52:44 UTC",-73.99768066,40.74091339,-73.97631073,40.73230743,1,9.13530671436845
"183","2015-02-21 15:52:44 UTC",-73.98439026,40.6964035,-73.98313141,40.7441597,1,15.91232742609
"184","2015-02-21 15:52:44 UTC",-73.98043823,40.734478,-74.00392914,40.74144745,1,9.31439937305953
"185","2013-01-29 11:29:52 UTC",-74.000547,40.742711,-73.992309,40.764048,1,9.7612035478787
"186","2014-09-12 19:03:48 UTC",-73.986059,40.750543,-73.976333,40.732467,1,9.29819296525427
"187","2013-11-09 18:52:40 UTC",-74.005436,40.721001,-73.984981,40.724268,1,8.18056161014813
"188","2013-11-09 18:52:40 UTC",-73.99076,40.750222,-74.001369,40.721367,1,11.4301455190303
"189","2013-04-25 16:10:04 UTC",-73.971341,40.751362,-73.776249,40.645615,1,46.5133245995262
"190","2013-04-25 16:10:04 UTC",-73.995792,40.753923,-73.979892,40.751194,1,7.48578320436861
"191","2013-09-07 14:37:52 UTC",-73.942504,40.812047,-73.961201,40.801051,1,8.76890401891781
"192","2013-09-07 14:37:52 UTC",-74.009985,40.721755,-73.98842,40.714197,1,8.78864039339282
"193","2013-09-07 14:37:52 UTC",-73.999344,40.742281,-74.007075,40.748069,1,6.53801244331918
"194","2011-05-21 13:16:20 UTC",-73.989861,40.76742,-73.982949,40.77692,1,5.79676048726954
"195","2011-05-21 13:16:20 UTC",-73.980611,40.751283,-73.968612,40.758526,1,5.97537184445683
"196","2011-05-21 13:16:20 UTC",-73.997552,40.721409,-74.005576,40.744953,1,8.89868439123838
"197","2011-11-25 16:36:24 UTC",-73.993943,40.740982,-73.98323,40.731559,1,6.16305960014232
"198","2011-11-25 16:36:24 UTC",-74.000256,40.730506,-73.979219,40.761097,1,11.2424204179609
"199","2015-01-31 20:54:04 UTC",-74.00137329,40.73705673,-73.99819183,40.72898865,1,6.74204312555786
"200","2010-11-01 23:31:28 UTC",-73.996852,40.737529,-73.991014,40.755837,1,6.94638505819417
"201","2010-11-01 23:31:28 UTC",-73.959735,40.767036,-73.979618,40.743739,1,8.99754785460421
"202","2010-11-01 23:31:28 UTC",-73.998827,40.724698,-73.972162,40.747326,1,9.59494292940104
"203","2011-03-24 15:57:04 UTC",-73.982587,40.746472,-73.98381,40.743944,1,3.91894083591653
"204","2011-03-24 15:57:04 UTC",-73.959245,40.767553,-73.977747,40.776222,1,7.09330015281925
"205","2010-05-10 10:37:04 UTC",-73.976646,40.749266,-73.990333,40.745231,1,5.85633276629663
"206","2010-05-10 10:37:04 UTC",-73.985901,40.75565,-73.975898,40.75736,1,5.08281989292595
"207","2010-05-10 10:37:04 UTC",-74.011108,40.715461,-73.996243,40.696673,1,8.3392082369458
"208","2010-05-10 10:37:04 UTC",-73.991668,40.749447,-74.005707,40.725886,1,9.24718341090995
"209","2012-06-09 16:53:44 UTC",-73.973334,40.763702,-73.991643,40.754099,1,7.69104056568265
"210","2012-08-22 22:39:20 UTC",-73.983765,40.765684,-74.009293,40.706195,1,18.2120153558643
"211","2012-08-22 22:39:20 UTC",-73.9784,40.744983,-73.98541,40.735961,1,6.21735614555296
"212","2012-12-23 02:29:16 UTC",-74.003236,40.731949,-73.959567,40.762818,1,13.5415205894863
"213","2012-06-30 15:55:12 UTC",-74.009518,40.746582,-73.967179,40.763811,1,12.1904462008857
"214","2012-06-30 15:55:12 UTC",-73.990302,40.750902,-74.00217,40.738394,1,7.3538622531793
"215","2012-06-30 15:55:12 UTC",-74.000283,40.737562,-74.013773,40.702387,1,12.2420300197519
"216","2012-06-30 15:55:12 UTC",-74.003962,40.74789,-73.995598,40.75949,1,6.85024684658153
"217","2011-10-02 23:36:00 UTC",-73.96623,40.75384,-73.9362,40.794797,1,13.4021944546189
"218","2011-10-02 23:36:00 UTC",-73.974375,40.679922,-73.953957,40.730305,1,14.7516723476439
"219","2011-10-02 23:36:00 UTC",-73.973798,40.687278,-73.964767,40.638197,1,14.0262154338896
"220","2011-10-02 23:36:00 UTC",-73.979785,40.775892,-73.985015,40.776243,1,3.52951804072469
"221","2011-10-02 23:36:00 UTC",-73.97977,40.739613,-74.007737,40.705207,1,11.919988706032
"222","2011-10-02 23:36:00 UTC",-74.004512,40.730533,-74.006707,40.726593,1,3.59876595738923
"223","2011-10-02 23:36:00 UTC",-73.98237,40.773378,-74.006975,40.734665,1,12.5084983961114
"224","2011-10-02 23:36:00 UTC",-73.874508,40.774035,-73.989043,40.729173,1,25.1078080080822
"225","2011-10-02 23:36:00 UTC",-73.952852,40.772537,-73.978942,40.747175,1,10.0181548556952
"226","2011-10-02 23:36:00 UTC",-73.992417,40.748752,-73.972457,40.753812,1,6.28580017278652
"227","2011-10-02 23:36:00 UTC",-73.974753,40.737138,-73.985293,40.751237,1,6.34532446367987
"228","2011-10-02 23:36:00 UTC",-73.96851,40.754948,-73.977967,40.734193,1,7.67029521754805
"229","2011-10-02 23:36:00 UTC",-74.001977,40.724452,-73.998415,40.7351,1,5.1435536354795
"230","2011-10-02 23:36:00 UTC",-73.988713,40.718857,-74.005467,40.727107,1,6.1009533796964
"231","2011-10-02 23:36:00 UTC",-73.982157,40.674133,-73.984368,40.663597,1,5.07074249582639
"232","2011-10-02 23:36:00 UTC",-73.985117,40.758853,-74.001898,40.735202,1,8.79743632929662
"233","2011-10-02 23:36:00 UTC",-73.98666,40.722447,-74.006417,40.738717,1,7.7055992393256
"234","2011-10-02 23:36:00 UTC",-73.951082,40.825677,-73.999648,40.751497,1,21.680205667591
"235","2011-10-02 23:36:00 UTC",-73.984588,40.728882,-73.98222,40.762638,1,10.3984567706803
"236","2011-10-02 23:36:00 UTC",-73.98893,40.763657,-73.98581,40.777935,1,5.9466573786459
"237","2011-10-02 23:36:00 UTC",-73.990338,40.718968,-73.979143,40.724242,1,4.91449356948582
"238","2011-10-02 23:36:00 UTC",-74.004547,40.742232,-73.978482,40.76278,1,9.17645675730559
"239","2011-10-02 23:36:00 UTC",-73.963667,40.761457,-73.930565,40.764632,1,8.43377566230054
"240","2011-10-02 23:36:00 UTC",-73.997988,40.721363,-73.989735,40.75994,1,11.6136548654594
"241","2011-10-02 23:36:00 UTC",-73.994255,40.745455,-74.010107,40.714307,1,10.3018458584655
"242","2011-10-02 23:36:00 UTC",-73.991552,40.750048,-73.98445,40.733053,1,6.71911438397691
"243","2011-10-02 23:36:00 UTC",-73.97631,40.775892,-73.989425,40.776447,1,4.90457082461649
"244","2011-10-02 23:36:00 UTC",-73.950557,40.826583,-73.938448,40.814805,1,6.05044800238588
"245","2011-10-02 23:36:00 UTC",-73.99407,40.751413,-73.980663,40.773985,1,8.31375105008971
"246","2011-10-02 23:36:00 UTC",-73.950275,40.784657,-73.984137,40.743215,1,13.8372586686253
"247","2011-10-02 23:36:00 UTC",-73.988043,40.759873,-73.973568,40.789705,1,9.93293643706865
"248","2011-10-02 23:36:00 UTC",-73.874537,40.774122,-73.98068,40.736777,1,23.0296523740984
"249","2011-10-02 23:36:00 UTC",-73.778122,40.646807,-73.988785,40.768785,1,48.8898361821391
"250","2011-10-02 23:36:00 UTC",-73.983595,40.729822,-73.976848,40.751838,1,7.81878430894806
"251","2011-10-02 23:36:00 UTC",-73.989715,40.756712,-73.959547,40.76758,1,8.44084425916398
"252","2011-10-02 23:36:00 UTC",-73.870935,40.77375,-73.971443,40.752472,1,20.8167909097047
"253","2011-10-02 23:36:00 UTC",-73.991002,40.739687,-73.962187,40.810145,1,19.599848323568
"254","2011-10-02 23:36:00 UTC",-73.997767,40.751432,-73.98802,40.723718,1,9.21881317425267
"255","2011-10-02 23:36:00 UTC",-73.991543,40.666665,-73.983587,40.729985,1,17.2617313000108
"256","2011-10-02 23:36:00 UTC",-73.991032,40.755988,-73.953158,40.817478,1,18.2384479223691
"257","2011-10-02 23:36:00 UTC",-73.992658,40.748482,-73.98959,40.725898,1,7.84218837835064
"258","2011-10-02 23:36:00 UTC",-73.962542,40.762998,-74.009377,40.720012,1,15.4502189890444
"259","2011-10-02 23:36:00 UTC",-73.963585,40.710397,-74.001565,40.708507,1,9.25811370764167
"260","2011-10-02 23:36:00 UTC",-74.000685,40.720933,-73.95292,40.654447,1,20.0492884270241
"261","2011-10-02 23:36:00 UTC",-73.814387,41.06966,-73.842272,41.051657,1,8.98827914112175
"262","2011-10-02 23:36:00 UTC",-73.986485,40.730183,-73.952503,40.69512,1,12.633105425035
"263","2011-10-02 23:36:00 UTC",-73.871065,40.773777,-74.007195,40.70777,1,30.813692150677
"264","2011-10-02 23:36:00 UTC",-73.990668,40.746012,-73.932105,40.75767,1,13.1772467767673
"265","2011-10-02 23:36:00 UTC",-74.005023,40.710738,-73.987217,40.771017,1,16.838835309643
"266","2011-10-02 23:36:00 UTC",-73.98909,40.721515,-74.008942,40.710937,1,6.84956117520903
